Conversion_ID,Customer_ID,Campaign_ID,Conversion_Date,Revenue
21854,42748,92,2025-08-28,719.44
21855,6104,33,2024-07-23,475.93
21856,28785,241,2024-11-20,91.12
21857,22958,89,2025-06-19,548.0
21858,5742,179,2025-12-01,361.91
21859,41911,51,2024-05-25,165.12
21860,17542,232,2025-10-20,225.61
21861,41056,115,2024-11-28,264.89
21862,43411,24,2024-07-23,131.9
21863,15331,177,2024-09-27,157.15
21864,27934,266,2024-07-10,264.91
21865,21162,273,2025-10-19,112.05
21866,7492,276,2024-05-18,491.92
21867,5757,76,2024-07-15,97.46
21868,27698,134,2024-02-06,89.37
21869,2783,259,2025-02-01,232.89
21870,47072,185,2024-05-11,324.34
21871,20736,6,2024-10-10,176.74
21872,4943,206,2024-12-27,34.71
21873,26935,88,2025-03-16,202.46
21874,38865,263,2024-02-26,214.66
21875,41189,203,2024-02-11,152.58
21876,4829,89,2024-09-21,356.44
21877,23921,2,2024-08-28,210.62
21878,15504,234,2025-10-17,337.69
21879,18129,10,2025-12-18,90.21
21880,5258,184,2025-10-05,119.86
21881,18265,133,2025-03-29,796.42
21882,49636,275,2025-08-15,1187.01
21883,21388,110,2025-05-10,192.34
21884,47138,116,2024-07-12,30.64
21885,15837,216,2025-08-24,440.39
21886,3883,286,2025-03-29,518.44
21887,20096,218,2024-12-04,614.65
21888,44411,236,2024-04-03,1275.6
21889,41282,168,2024-12-02,207.86
21890,10721,69,2024-03-13,426.36
21891,17329,146,2025-05-27,138.06
21892,4704,143,2025-08-02,796.07
21893,3499,137,2024-01-13,43.13
21894,34546,8,2025-06-06,108.11
21895,6755,42,2024-08-12,317.63
21896,36029,47,2025-03-08,440.16
21897,12634,94,2025-10-11,96.3
21898,40096,74,2024-11-22,421.95
21899,15768,198,2025-05-21,255.32
21900,40310,278,2025-07-06,260.14
21901,13979,149,2024-05-29,602.46
21902,45825,227,2024-01-23,321.67
21903,42896,252,2024-10-14,699.32
21904,19579,52,2025-05-17,146.03
21905,8551,166,2024-09-30,375.4
21906,6689,198,2025-01-19,776.37
21907,17356,258,2024-06-01,130.63
21908,39264,144,2024-10-26,510.58
21909,40322,15,2025-01-31,167.73
21910,3036,46,2024-02-07,214.43
21911,30316,188,2025-12-09,1348.73
21912,9896,240,2024-10-05,303.02
21913,28065,74,2025-08-31,221.53
21914,32284,225,2025-07-28,45.62
21915,19511,49,2024-10-18,399.09
21916,43240,58,2025-08-15,574.98
21917,10826,122,2025-01-10,205.03
21918,2395,193,2024-05-26,170.48
21919,41314,108,2024-07-22,446.83
21920,45951,88,2024-10-18,73.63
21921,5649,265,2024-10-27,259.01
21922,29562,42,2024-06-30,128.71
21923,5111,236,2025-03-16,167.02
21924,13652,251,2024-12-15,401.12
21925,22511,76,2025-12-12,50.88
21926,16680,275,2024-02-07,267.99
21927,47974,245,2024-07-24,60.94
21928,44310,108,2024-05-16,303.49
21929,4217,15,2024-08-14,307.39
21930,37741,47,2025-08-09,601.79
21931,43356,29,2025-10-21,131.97
21932,44324,193,2024-11-26,103.97
21933,7921,276,2024-01-20,379.32
21934,2526,39,2024-06-26,763.81
21935,20975,38,2025-05-05,46.92
21936,42541,189,2025-06-06,117.72
21937,19264,243,2025-05-03,436.71
21938,32132,206,2024-06-27,743.65
21939,45567,27,2024-01-04,717.77
21940,48783,101,2025-12-22,359.65
21941,35413,232,2024-04-21,80.43
21942,8834,30,2024-01-05,526.39
21943,46393,262,2024-05-09,814.79
21944,37248,126,2024-11-28,414.57
21945,49229,134,2025-01-05,295.09
21946,3762,298,2024-01-23,303.48
21947,45851,290,2024-10-12,427.1
21948,30818,119,2024-04-07,280.08
21949,46323,262,2024-07-08,327.49
21950,8757,83,2025-01-06,45.49
21951,2229,77,2024-06-25,373.22
21952,42464,127,2024-10-11,346.13
21953,42640,28,2024-01-19,49.02
21954,7946,300,2025-09-10,253.14
21955,28839,202,2024-04-26,431.24
21956,45803,221,2024-02-06,216.27
21957,32318,183,2024-05-04,275.54
21958,16839,116,2024-02-22,39.14
21959,48459,259,2024-03-20,186.98
21960,45422,181,2025-05-27,104.2
21961,37551,107,2024-02-09,426.16
21962,23031,227,2025-10-29,314.93
21963,27875,127,2025-07-07,877.23
21964,2054,181,2025-05-06,160.44
21965,49310,24,2024-10-21,287.0
21966,11919,214,2025-06-02,224.73
21967,31533,242,2025-12-09,288.54
21968,5919,172,2024-11-15,564.96
21969,25676,273,2025-02-25,1281.81
21970,39387,256,2025-05-25,252.47
21971,29734,180,2024-07-12,603.9
21972,5215,274,2024-08-10,208.49
21973,8223,23,2024-09-15,90.59
21974,27568,52,2025-01-04,82.22
21975,45475,49,2025-06-22,482.75
21976,3086,257,2025-01-01,240.42
21977,41727,142,2025-03-02,322.15
21978,2675,14,2025-02-13,1936.06
21979,12396,288,2025-12-12,396.04
21980,44390,216,2025-10-11,487.55
21981,26855,152,2025-12-01,244.4
21982,11527,163,2024-01-09,381.6
21983,9476,131,2025-01-14,92.45
21984,5211,280,2024-04-10,206.2
21985,11839,30,2024-08-06,204.68
21986,35350,155,2025-05-15,140.47
21987,49846,23,2024-09-19,723.8
21988,6033,145,2024-06-21,247.27
21989,39595,108,2024-08-14,463.51
21990,25037,103,2025-09-30,1108.09
21991,21047,118,2024-06-14,418.06
21992,5727,265,2025-09-07,135.77
21993,5782,41,2024-01-30,343.34
21994,8603,193,2024-08-04,257.79
21995,67,183,2024-11-08,504.99
21996,7458,195,2025-11-01,401.61
21997,9720,253,2024-02-01,183.0
21998,20211,238,2024-03-10,48.5
21999,4934,236,2025-10-11,932.05
22000,47561,221,2025-06-08,417.0
22001,3920,194,2025-05-21,268.77
22002,450,87,2024-09-21,514.36
22003,18073,207,2024-07-20,250.98
22004,6705,140,2025-01-30,388.87
22005,37015,16,2025-07-31,198.76
22006,2692,179,2024-03-31,132.6
22007,45156,182,2024-12-02,485.57
22008,42169,109,2025-01-22,65.59
22009,1654,248,2025-11-11,490.83
22010,22295,185,2025-09-17,207.75
22011,8571,228,2025-09-08,31.96
22012,5770,298,2025-12-01,396.21
22013,3570,85,2024-03-25,701.2
22014,21421,155,2024-12-01,23.13
22015,20341,139,2025-07-07,937.62
22016,48675,235,2024-11-21,399.19
22017,46102,212,2025-10-27,360.02
22018,7476,48,2025-03-09,42.84
22019,47186,144,2025-09-06,116.61
22020,24464,52,2024-03-18,379.28
22021,45576,292,2024-08-05,643.69
22022,21734,139,2024-11-24,355.8
22023,29350,259,2024-09-01,697.94
22024,2803,112,2024-12-05,953.63
22025,42306,231,2024-08-28,68.9
22026,30356,273,2025-10-09,112.32
22027,7265,205,2024-06-11,621.52
22028,11560,171,2024-07-22,485.44
22029,49096,136,2024-02-09,204.51
22030,35831,71,2024-04-10,344.0
22031,6863,200,2024-10-16,410.19
22032,47739,53,2024-01-17,734.9
22033,7486,183,2025-08-28,341.92
22034,32940,3,2024-12-29,224.59
22035,15302,236,2024-11-24,444.1
22036,25286,194,2024-11-25,868.93
22037,37364,156,2024-09-26,526.46
22038,20992,71,2025-02-02,306.63
22039,13089,292,2024-01-07,338.62
22040,40878,180,2024-09-13,297.94
22041,13247,53,2025-10-08,498.07
22042,20433,14,2025-05-12,222.37
22043,35326,64,2025-05-30,39.85
22044,14795,161,2025-08-30,210.4
22045,15545,295,2024-01-03,860.26
22046,30235,262,2025-02-11,89.35
22047,34262,100,2025-06-07,544.88
22048,18815,176,2024-01-05,422.98
22049,35657,49,2025-03-24,468.28
22050,5596,210,2024-09-14,174.05
22051,36427,92,2025-11-26,459.08
22052,35876,106,2025-02-12,435.25
22053,11039,245,2024-10-19,152.48
22054,17326,261,2024-09-07,415.12
22055,36700,86,2025-05-04,53.97
22056,13561,244,2025-07-17,494.75
22057,42563,189,2024-06-03,208.16
22058,210,7,2025-10-02,283.68
22059,18132,264,2025-06-01,550.13
22060,17382,266,2024-11-22,368.07
22061,43090,153,2024-05-16,478.0
22062,10779,293,2024-10-17,482.16
22063,47760,65,2025-06-18,61.4
22064,20870,259,2025-08-03,1153.49
22065,21933,61,2024-03-16,374.03
22066,19252,104,2024-06-05,574.26
22067,35630,66,2025-05-25,96.48
22068,19138,298,2025-08-27,108.09
22069,33023,167,2024-04-30,733.13
22070,10605,9,2024-10-08,350.75
22071,5448,114,2024-09-05,87.65
22072,3916,272,2024-10-22,461.5
22073,29349,277,2025-01-24,581.08
22074,9017,129,2025-10-14,242.19
22075,26088,112,2024-12-27,511.83
22076,4986,159,2025-01-11,410.42
22077,47165,19,2025-08-21,467.38
22078,9715,24,2024-05-16,86.2
22079,18976,252,2024-10-08,488.78
22080,46803,20,2025-02-24,288.44
22081,23786,8,2024-04-01,319.74
22082,8258,10,2024-10-19,50.46
22083,45617,61,2025-04-22,275.26
22084,7253,129,2024-11-07,386.01
22085,32613,42,2025-10-07,385.95
22086,19987,85,2025-10-08,205.91
22087,45490,155,2025-12-15,164.24
22088,10380,241,2024-01-22,116.56
22089,41284,79,2024-09-30,246.06
22090,22639,128,2024-12-25,440.96
22091,9529,34,2024-04-20,473.59
22092,936,96,2025-01-28,440.92
22093,44016,33,2024-06-09,316.73
22094,42374,299,2025-07-12,357.2
22095,36718,113,2024-12-27,247.43
22096,19785,111,2025-03-17,447.2
22097,47509,22,2024-12-04,155.83
22098,16687,300,2025-02-05,85.1
22099,18770,272,2025-08-05,706.52
22100,28306,119,2025-01-26,444.04
22101,32808,213,2024-05-16,273.79
22102,9142,241,2025-06-12,400.47
22103,42654,130,2024-12-08,521.86
22104,31769,194,2025-02-13,491.27
22105,37752,199,2024-01-18,172.44
22106,4171,93,2024-02-19,220.62
22107,20746,209,2025-12-30,149.18
22108,5758,72,2024-04-21,229.43
22109,48119,157,2025-03-25,327.71
22110,42827,12,2025-07-08,447.72
22111,16271,82,2025-05-17,331.05
22112,36601,32,2025-01-18,946.83
22113,29002,225,2024-11-10,418.6
22114,1891,216,2024-11-28,184.93
22115,14600,292,2024-10-13,297.47
22116,2900,172,2024-08-23,1467.24
22117,27926,119,2024-09-09,996.47
22118,18619,15,2024-01-26,440.57
22119,37211,65,2025-02-03,242.83
22120,48736,146,2025-09-21,45.54
22121,17416,226,2025-09-09,630.23
22122,30926,197,2024-06-27,341.06
22123,23019,290,2025-05-06,478.53
22124,23325,216,2025-01-07,578.17
22125,21820,246,2024-08-24,162.52
22126,47721,43,2024-08-19,98.54
22127,7325,62,2024-06-15,421.78
22128,18835,113,2024-08-29,588.26
22129,38389,288,2024-07-26,327.65
22130,49912,223,2024-05-31,103.41
22131,37993,41,2024-01-27,116.55
22132,47753,224,2024-04-21,407.13
22133,12150,271,2024-12-18,233.03
22134,38624,90,2024-02-19,171.32
22135,19599,155,2024-01-11,331.89
22136,41650,213,2025-08-15,307.95
22137,20648,243,2025-06-22,439.52
22138,20773,183,2024-06-24,112.94
22139,34535,153,2024-11-12,155.16
22140,39636,113,2024-10-15,140.19
22141,6207,73,2024-06-17,49.6
22142,36344,169,2024-08-15,1763.97
22143,28898,240,2024-03-08,121.74
22144,33114,252,2024-02-22,509.09
22145,12815,179,2024-09-04,230.64
22146,17598,99,2025-11-20,210.21
22147,33734,87,2025-04-02,463.11
22148,41658,115,2024-05-20,347.67
22149,27571,117,2024-06-13,821.29
22150,6880,288,2024-04-30,222.01
22151,29536,261,2025-06-25,372.47
22152,16904,289,2025-05-31,233.11
22153,47262,155,2024-11-20,133.45
22154,37913,119,2025-07-04,100.84
22155,32103,146,2025-10-16,138.99
22156,20330,64,2024-12-29,499.08
22157,20641,70,2024-03-27,355.67
22158,24295,264,2024-09-01,97.3
22159,40382,226,2025-09-27,764.61
22160,23334,154,2024-06-19,775.74
22161,5135,258,2024-12-08,380.36
22162,6332,60,2024-01-12,710.15
22163,23493,144,2024-04-05,43.53
22164,20019,17,2025-02-06,174.59
22165,36957,164,2024-01-25,92.35
22166,30538,35,2025-09-21,369.68
22167,12881,209,2024-03-11,269.84
22168,21600,279,2025-06-27,164.17
22169,23575,54,2024-12-04,143.36
22170,28869,78,2024-08-18,243.35
22171,19653,189,2025-08-16,257.0
22172,31367,260,2024-01-05,383.1
22173,23754,237,2025-09-10,306.61
22174,24100,10,2025-09-30,359.95
22175,36386,166,2025-10-18,146.52
22176,43691,91,2024-05-17,442.13
22177,3349,247,2024-09-17,488.47
22178,37873,216,2024-07-19,875.11
22179,6725,139,2025-03-10,342.12
22180,29283,75,2025-01-02,384.2
22181,3745,66,2024-12-30,355.75
22182,36226,53,2025-06-05,225.09
22183,45686,95,2025-03-28,593.46
22184,29381,92,2025-03-31,79.59
22185,38253,43,2025-08-30,454.66
22186,15939,224,2024-01-09,82.19
22187,25629,273,2024-07-04,210.56
22188,45415,275,2025-03-22,479.4
22189,49651,217,2025-06-08,107.55
22190,48909,93,2025-10-13,290.71
22191,17760,75,2024-02-24,169.4
22192,49735,51,2024-01-22,387.32
22193,13387,139,2025-05-03,401.99
22194,31109,160,2024-01-20,510.06
22195,12628,72,2024-05-24,233.03
22196,21407,146,2024-08-14,219.68
22197,13843,149,2025-02-27,562.23
22198,6034,178,2025-09-30,52.41
22199,37869,71,2024-09-26,656.23
22200,4384,132,2025-04-16,641.12
22201,11666,65,2025-01-08,313.62
22202,669,69,2024-11-05,412.44
22203,35852,24,2025-01-21,458.8
22204,2775,296,2024-10-25,363.69
22205,8305,246,2024-12-03,612.82
22206,4631,147,2025-03-15,238.16
22207,19115,115,2025-10-21,502.5
22208,41156,226,2025-05-09,567.84
22209,13917,64,2024-08-18,862.03
22210,18347,270,2024-07-06,337.94
22211,10375,164,2024-06-28,629.05
22212,17491,143,2025-09-04,84.54
22213,6966,5,2024-10-31,190.75
22214,3781,54,2024-03-08,246.5
22215,20670,237,2025-12-14,479.69
22216,38613,124,2025-12-17,281.4
22217,42795,126,2024-03-16,26.65
22218,13439,252,2025-04-22,347.37
22219,20446,60,2025-09-01,458.83
22220,29162,3,2025-04-08,233.58
22221,32274,40,2025-04-25,740.27
22222,9008,147,2024-09-20,227.73
22223,24801,47,2025-05-28,46.75
22224,44833,7,2024-07-25,60.13
22225,31443,133,2024-05-08,374.2
22226,39867,175,2024-06-28,430.98
22227,37457,181,2025-01-06,887.62
22228,37618,163,2024-01-13,267.56
22229,10472,27,2025-05-28,436.32
22230,14973,293,2024-09-23,79.41
22231,9254,290,2025-12-07,198.34
22232,21783,85,2024-12-12,165.74
22233,33759,82,2025-08-21,374.28
22234,28512,172,2025-06-14,652.49
22235,47642,299,2024-02-25,778.84
22236,19130,252,2025-08-21,212.04
22237,9164,244,2024-08-24,322.17
22238,42552,200,2024-01-26,925.64
22239,25434,185,2024-06-26,258.7
22240,18737,5,2024-01-09,95.6
22241,5521,286,2025-06-21,229.04
22242,37010,41,2025-10-02,70.07
22243,594,153,2025-07-12,252.31
22244,19277,41,2024-02-06,253.26
22245,48121,70,2025-06-22,155.26
22246,43376,121,2025-05-15,114.12
22247,44057,49,2025-10-27,611.19
22248,45235,219,2025-10-19,176.46
22249,47927,285,2024-08-18,85.82
22250,7275,288,2024-07-21,457.67
22251,5968,285,2025-02-23,250.29
22252,17479,55,2025-10-25,572.55
22253,44079,150,2025-12-08,639.7
22254,43302,21,2024-04-12,507.7
22255,42465,35,2025-09-08,338.69
22256,39418,276,2024-02-18,110.56
22257,24984,143,2025-07-06,462.86
22258,45359,114,2024-10-23,100.06
22259,34962,202,2025-12-01,787.42
22260,37681,149,2024-09-08,306.25
22261,10721,76,2025-10-27,215.55
22262,36243,21,2025-04-03,70.71
22263,46174,170,2025-09-12,178.41
22264,44505,290,2025-01-06,379.15
22265,43591,290,2025-05-05,82.54
22266,39342,292,2025-07-30,296.28
22267,12887,112,2024-03-12,382.07
22268,35625,30,2024-11-02,42.22
22269,37313,150,2024-06-21,1236.38
22270,17221,161,2024-01-03,104.45
22271,4100,257,2025-05-10,502.96
22272,38692,178,2025-01-13,212.2
22273,14274,135,2024-10-01,210.0
22274,29444,29,2024-04-03,247.92
22275,17595,286,2025-07-05,120.5
22276,14179,47,2025-03-13,42.11
22277,31892,38,2025-09-03,438.71
22278,6258,206,2024-01-26,499.59
22279,37127,206,2024-03-13,401.23
22280,22695,71,2025-02-08,126.97
22281,6633,26,2025-08-12,183.09
22282,35167,186,2024-05-15,225.44
22283,35912,287,2024-11-17,74.12
22284,20680,289,2024-02-26,352.31
22285,16631,164,2024-08-18,231.79
22286,10879,267,2025-08-23,652.94
22287,10680,180,2025-06-18,349.39
22288,12446,73,2024-04-09,437.14
22289,22433,264,2025-03-18,109.72
22290,20103,203,2025-10-03,619.3
22291,43944,110,2024-07-19,241.08
22292,37358,184,2024-09-14,401.96
22293,9637,52,2024-07-23,201.03
22294,45563,55,2025-06-11,141.64
22295,45698,128,2025-01-16,370.18
22296,36840,218,2025-04-25,68.83
22297,4250,50,2025-09-29,386.03
22298,49157,267,2025-10-22,351.02
22299,26559,226,2025-07-11,987.94
22300,45263,100,2025-06-09,126.71
22301,36313,224,2024-05-23,759.91
22302,30575,161,2025-03-28,249.98
22303,49834,87,2024-03-08,171.12
22304,20757,22,2024-04-09,203.44
22305,34420,45,2024-08-19,744.14
22306,46126,149,2025-10-26,285.78
22307,18999,39,2024-05-19,378.79
22308,27893,54,2024-12-06,352.03
22309,24117,281,2025-02-16,405.19
22310,40234,272,2025-09-07,29.67
22311,4386,207,2024-12-16,416.47
22312,41604,37,2025-02-19,68.38
22313,31881,210,2024-06-22,191.78
22314,48429,205,2025-07-24,317.77
22315,29500,37,2025-01-01,454.12
22316,12468,115,2024-11-10,500.24
22317,8257,104,2025-08-01,309.8
22318,18014,215,2024-07-09,478.76
22319,35946,162,2025-09-18,404.08
22320,44954,261,2025-01-27,486.15
22321,18981,59,2025-09-05,543.33
22322,22028,83,2024-08-17,439.92
22323,44263,171,2025-03-27,186.31
22324,17461,54,2024-09-17,118.51
22325,20406,94,2024-10-23,714.62
22326,23253,13,2024-08-09,1756.08
22327,39233,48,2024-04-09,871.89
22328,33537,246,2025-08-11,503.41
22329,10442,43,2025-11-05,121.56
22330,29361,68,2025-07-06,236.66
22331,14976,16,2025-12-14,504.36
22332,47452,232,2025-08-21,192.98
22333,30390,191,2025-06-07,191.11
22334,19873,14,2025-01-12,357.22
22335,19191,67,2025-01-20,515.01
22336,27038,21,2025-03-18,645.76
22337,25820,27,2024-07-13,443.73
22338,25393,141,2024-01-07,292.37
22339,5377,193,2025-05-21,363.16
22340,47199,135,2024-10-10,98.45
22341,5100,111,2024-06-19,338.84
22342,20759,107,2024-11-21,365.96
22343,688,116,2025-08-05,435.86
22344,5818,176,2024-04-24,264.36
22345,3415,5,2025-03-02,303.49
22346,13684,67,2025-12-20,630.24
22347,37304,208,2025-08-02,327.87
22348,48301,277,2024-10-20,451.06
22349,37358,81,2025-11-28,479.53
22350,14686,280,2024-09-12,872.09
22351,29324,156,2024-08-30,229.01
22352,25312,256,2024-03-05,177.51
22353,32289,160,2025-09-26,329.37
22354,35447,260,2024-12-15,211.22
22355,22773,40,2025-03-24,354.44
22356,23527,248,2024-02-28,471.0
22357,7303,74,2025-12-10,484.11
22358,19175,225,2025-07-17,236.11
22359,29735,230,2024-07-27,865.58
22360,34985,84,2024-06-01,494.31
22361,17495,243,2024-07-28,244.28
22362,39329,14,2024-05-17,275.21
22363,10407,95,2024-12-26,601.58
22364,28634,221,2024-07-22,347.5
22365,1702,275,2025-10-28,1647.89
22366,15578,1,2024-05-19,377.53
22367,29293,192,2024-06-06,708.12
22368,22829,200,2024-10-26,647.29
22369,29263,46,2025-11-20,276.75
22370,1424,208,2025-01-28,429.13
22371,8368,236,2025-05-21,359.21
22372,13101,206,2025-02-13,821.56
22373,2882,205,2024-08-29,454.4
22374,32737,86,2025-04-08,366.69
22375,4446,274,2024-10-29,461.15
22376,21776,35,2024-08-31,425.79
22377,36046,272,2025-06-23,937.34
22378,5722,101,2024-12-11,829.32
22379,14452,31,2025-10-12,134.83
22380,46215,101,2024-12-23,438.45
22381,9654,87,2025-08-07,116.59
22382,9898,162,2025-09-03,491.92
22383,38121,149,2024-11-29,595.66
22384,28733,17,2025-02-02,231.81
22385,36126,261,2024-08-23,377.56
22386,26676,229,2025-07-19,512.83
22387,31917,262,2025-02-18,204.3
22388,16483,53,2024-06-19,709.65
22389,6654,3,2024-03-22,166.41
22390,41206,142,2024-01-10,130.39
22391,38334,51,2025-07-09,439.66
22392,28824,130,2024-08-04,247.28
22393,33544,283,2024-11-16,557.23
22394,26660,198,2025-10-07,351.14
22395,48865,264,2025-10-10,350.1
22396,22782,283,2024-03-20,124.12
22397,47092,196,2025-04-09,746.3
22398,36606,264,2024-07-02,301.06
22399,16439,210,2024-03-24,618.38
22400,49061,236,2024-02-16,357.57
22401,21632,61,2024-10-29,441.75
22402,42170,286,2024-07-30,2148.37
22403,33461,296,2025-02-10,1100.44
22404,19686,106,2025-10-09,535.19
22405,49325,78,2025-08-14,1663.57
22406,14678,198,2025-03-31,317.52
22407,17778,5,2025-12-26,404.54
22408,39011,273,2025-10-12,514.96
22409,10918,77,2024-10-06,1399.84
22410,6534,146,2024-08-31,381.61
22411,48498,122,2024-04-17,818.24
22412,8163,294,2025-02-16,87.04
22413,12030,102,2024-09-08,227.61
22414,47362,92,2025-01-12,353.67
22415,8209,228,2024-11-20,347.61
22416,30457,42,2024-06-02,49.86
22417,18123,271,2025-04-24,1709.39
22418,14720,248,2025-06-26,116.85
22419,25100,148,2025-09-08,101.59
22420,16508,2,2024-08-12,583.66
22421,36335,294,2025-03-27,524.05
22422,36508,140,2025-06-27,573.27
22423,41643,146,2024-11-21,248.82
22424,23999,183,2025-02-15,286.11
22425,21472,204,2024-03-27,566.98
22426,35855,11,2024-05-16,194.21
22427,31288,174,2025-09-13,433.14
22428,44895,201,2024-08-27,114.59
22429,9084,299,2024-11-06,831.12
22430,38100,37,2024-11-15,594.24
22431,45743,148,2025-07-23,265.22
22432,35767,216,2025-02-24,179.83
22433,4145,143,2025-06-14,223.5
22434,37293,242,2025-02-18,422.53
22435,7743,193,2024-11-20,367.66
22436,24575,272,2025-07-16,407.89
22437,11544,199,2025-09-25,522.62
22438,16683,198,2024-07-02,150.19
22439,34068,283,2025-09-05,203.64
22440,1939,286,2024-04-10,155.45
22441,8530,184,2024-02-28,155.99
22442,19802,295,2024-03-29,623.19
22443,16114,27,2024-06-08,317.59
22444,20615,260,2025-02-15,570.28
22445,23634,38,2024-02-23,648.25
22446,27054,244,2024-07-02,246.51
22447,4434,109,2024-04-19,200.06
22448,45743,149,2025-04-16,598.15
22449,44856,22,2025-06-11,218.33
22450,46454,292,2025-07-02,397.86
22451,23049,249,2025-08-30,385.92
22452,38028,5,2024-06-10,228.86
22453,10136,233,2024-03-07,296.89
22454,6437,139,2025-09-14,144.24
22455,38853,167,2024-06-05,492.84
22456,32976,80,2024-01-24,363.82
22457,14287,202,2024-09-30,475.73
22458,18187,130,2025-01-04,137.48
22459,25389,217,2024-01-22,417.9
22460,21563,19,2024-01-10,264.03
22461,10029,96,2024-07-15,63.4
22462,28599,143,2024-11-18,112.13
22463,29620,197,2025-07-16,325.64
22464,6464,44,2025-10-19,637.61
22465,1474,112,2024-01-03,517.87
22466,27165,175,2025-04-22,96.47
22467,14878,182,2024-07-23,397.77
22468,28663,117,2025-07-06,29.08
22469,47483,154,2025-01-08,310.15
22470,21450,5,2024-12-22,783.33
22471,38342,39,2025-01-11,320.7
22472,49797,240,2025-01-27,297.04
22473,26549,122,2024-06-25,156.28
